LECROYWR64MXi 50182 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 26-May-2013 16:47:47 0                 
Time Ampl
-1.40613e-008 -0.0209257
-1.39613e-008 -0.00492627
-1.38613e-008 -0.0209257
-1.37613e-008 -0.0209257
-1.36613e-008 -0.0209257
-1.35613e-008 -0.00492627
-1.34613e-008 -0.0209257
-1.33613e-008 -0.0209257
-1.32613e-008 -0.036925
-1.31613e-008 -0.00492627
-1.30613e-008 0.0110731
-1.29613e-008 0.0110731
-1.28613e-008 -0.00492627
-1.27613e-008 -0.0209257
-1.26613e-008 -0.036925
-1.25613e-008 -0.00492627
-1.24613e-008 -0.00492627
-1.23613e-008 0.0110731
-1.22613e-008 -0.00492627
-1.21613e-008 -0.0209257
-1.20613e-008 -0.0209257
-1.19613e-008 0.0270725
-1.18613e-008 -0.036925
-1.17613e-008 -0.0209257
-1.16613e-008 -0.0209257
-1.15613e-008 -0.0209257
-1.14613e-008 -0.036925
-1.13613e-008 -0.0529244
-1.12613e-008 -0.0529244
-1.11613e-008 -0.0209257
-1.10613e-008 -0.00492627
-1.09613e-008 -0.00492627
-1.08613e-008 -0.0529244
-1.07613e-008 -0.00492627
-1.06613e-008 -0.036925
-1.05613e-008 -0.00492627
-1.04613e-008 -0.00492627
-1.03613e-008 0.0110731
-1.02613e-008 -0.036925
-1.01613e-008 -0.0209257
-1.00613e-008 -0.036925
-9.96134e-009 -0.00492627
-9.86134e-009 0.0110731
-9.76134e-009 0.0270725
-9.66134e-009 -0.0209257
-9.56134e-009 -0.0209257
-9.46134e-009 -0.00492627
-9.36134e-009 -0.00492627
-9.26134e-009 -0.00492627
-9.16134e-009 0.0270725
-9.06134e-009 -0.0209257
-8.96134e-009 -0.00492627
-8.86134e-009 -0.0529244
-8.76134e-009 -0.0209257
-8.66134e-009 -0.00492627
-8.56134e-009 0.0110731
-8.46134e-009 -0.0209257
-8.36134e-009 -0.0209257
-8.26134e-009 -0.0529244
-8.16134e-009 -0.0209257
-8.06134e-009 -0.0209257
-7.96134e-009 -0.0209257
-7.86134e-009 -0.0209257
-7.76134e-009 -0.0209257
-7.66134e-009 -0.0529244
-7.56134e-009 -0.0529244
-7.46134e-009 -0.036925
-7.36134e-009 -0.00492627
-7.26134e-009 -0.0209257
-7.16134e-009 -0.00492627
-7.06134e-009 -0.0529244
-6.96134e-009 -0.0209257
-6.86134e-009 -0.0529244
-6.76134e-009 -0.036925
-6.66134e-009 -0.0209257
-6.56134e-009 -0.00492627
-6.46134e-009 -0.0209257
-6.36134e-009 -0.0209257
-6.26134e-009 -0.00492627
-6.16134e-009 -0.0209257
-6.06134e-009 -0.036925
-5.96134e-009 -0.00492627
-5.86134e-009 -0.0529244
-5.76134e-009 -0.0209257
-5.66134e-009 -0.036925
-5.56134e-009 -0.0209257
-5.46134e-009 -0.0209257
-5.36134e-009 0.0110731
-5.26134e-009 -0.00492627
-5.16134e-009 -0.0209257
-5.06134e-009 -0.0209257
-4.96134e-009 -0.0209257
-4.86134e-009 -0.0209257
-4.76134e-009 -0.00492627
-4.66134e-009 0.0430719
-4.56134e-009 0.0750707
-4.46134e-009 0.123069
-4.36134e-009 0.235065
-4.26134e-009 0.411058
-4.16134e-009 0.571052
-4.06134e-009 0.699047
-3.96134e-009 0.811042
-3.86134e-009 0.811042
-3.76134e-009 0.795043
-3.66134e-009 0.795043
-3.56134e-009 0.747045
-3.46134e-009 0.811042
-3.36134e-009 0.827042
-3.26134e-009 0.859041
-3.16134e-009 0.891039
-3.06134e-009 0.939037
-2.96134e-009 0.955037
-2.86134e-009 1.01903
-2.76134e-009 1.05103
-2.66134e-009 1.11503
-2.56134e-009 1.14703
-2.46134e-009 1.25903
-2.36134e-009 1.30702
-2.26134e-009 1.40302
-2.16134e-009 1.43502
-2.06134e-009 1.51502
-1.96134e-009 1.53101
-1.86134e-009 1.56301
-1.76134e-009 1.57901
-1.66134e-009 1.65901
-1.56134e-009 1.69101
-1.46134e-009 1.70701
-1.36134e-009 1.77101
-1.26134e-009 1.787
-1.16134e-009 1.867
-1.06134e-009 1.883
-9.6134e-010 1.899
-8.6134e-010 1.979
-7.6134e-010 1.979
-6.6134e-010 2.027
-5.6134e-010 2.043
-4.6134e-010 2.12299
-3.6134e-010 2.15499
-2.6134e-010 2.15499
-1.6134e-010 2.20299
-6.13405e-011 2.20299
3.86595e-011 2.18699
1.3866e-010 2.25099
2.3866e-010 2.31498
3.3866e-010 2.34698
4.3866e-010 2.36298
5.3866e-010 2.41098
6.3866e-010 2.42698
7.3866e-010 2.45898
8.3866e-010 2.44298
9.3866e-010 2.50698
1.03866e-009 2.50698
1.13866e-009 2.53898
1.23866e-009 2.55498
1.33866e-009 2.58697
1.43866e-009 2.61897
1.53866e-009 2.60297
1.63866e-009 2.65097
1.73866e-009 2.68297
1.83866e-009 2.68297
1.93866e-009 2.71497
2.03866e-009 2.69897
2.13866e-009 2.74697
2.23866e-009 2.74697
2.33866e-009 2.82696
2.43866e-009 2.82696
2.53866e-009 2.82696
2.63866e-009 2.84296
2.73866e-009 2.85896
2.83866e-009 2.84296
2.93866e-009 2.89096
3.03866e-009 2.93896
3.13866e-009 2.90696
3.23866e-009 2.89096
3.33866e-009 2.93896
3.43866e-009 2.93896
3.53866e-009 2.97096
3.63866e-009 3.01896
3.73866e-009 3.00296
3.83866e-009 3.03496
3.93866e-009 3.01896
4.03866e-009 3.01896
4.13866e-009 3.06696
4.23866e-009 3.05096
4.33866e-009 3.06696
4.43866e-009 3.06696
4.53866e-009 3.05096
4.63866e-009 3.08296
4.73866e-009 3.08296
4.83866e-009 3.14695
4.93866e-009 3.13095
5.03866e-009 3.16295
5.13866e-009 3.11495
5.23866e-009 3.16295
5.33866e-009 3.16295
5.43866e-009 3.16295
5.53866e-009 3.17895
5.63866e-009 3.17895
5.73866e-009 3.19495
5.83866e-009 3.19495
5.93866e-009 3.21095
6.03866e-009 3.22695
6.13866e-009 3.25895
6.23866e-009 3.27495
6.33866e-009 3.22695
6.43866e-009 3.24295
6.53866e-009 3.29095
6.63866e-009 3.25895
6.73866e-009 3.29095
6.83866e-009 3.30695
6.93866e-009 3.29095
7.03866e-009 3.24295
7.13866e-009 3.30695
7.23866e-009 3.29095
7.33866e-009 3.32295
7.43866e-009 3.35494
7.53866e-009 3.33895
7.63866e-009 3.30695
7.73866e-009 3.35494
7.83866e-009 3.33895
7.93866e-009 3.35494
8.03866e-009 3.35494
8.13866e-009 3.35494
8.23866e-009 3.35494
8.33866e-009 3.38694
8.43866e-009 3.37094
8.53866e-009 3.40294
8.63866e-009 3.41894
8.73866e-009 3.41894
8.83866e-009 3.41894
8.93866e-009 3.41894
9.03866e-009 3.41894
9.13866e-009 3.43494
9.23866e-009 3.46694
9.33866e-009 3.45094
9.43866e-009 3.46694
9.53866e-009 3.46694
9.63866e-009 3.45094
9.73866e-009 3.46694
9.83866e-009 3.49894
9.93866e-009 3.48294
1.00387e-008 3.46694
1.01387e-008 3.48294
1.02387e-008 3.45094
1.03387e-008 3.49894
1.04387e-008 3.49894
1.05387e-008 3.51494
1.06387e-008 3.51494
1.07387e-008 3.49894
1.08387e-008 3.51494
1.09387e-008 3.53094
1.10387e-008 3.51494
1.11387e-008 3.53094
1.12387e-008 3.53094
1.13387e-008 3.54694
1.14387e-008 3.51494
1.15387e-008 3.56294
1.16387e-008 3.56294
1.17387e-008 3.56294
1.18387e-008 3.56294
1.19387e-008 3.54694
1.20387e-008 3.56294
1.21387e-008 3.56294
1.22387e-008 3.61093
1.23387e-008 3.57894
1.24387e-008 3.57894
1.25387e-008 3.56294
1.26387e-008 3.59494
1.27387e-008 3.56294
1.28387e-008 3.62693
1.29387e-008 3.59494
1.30387e-008 3.62693
1.31387e-008 3.59494
1.32387e-008 3.61093
1.33387e-008 3.59494
1.34387e-008 3.64293
1.35387e-008 3.62693
1.36387e-008 3.62693
1.37387e-008 3.62693
1.38387e-008 3.62693
1.39387e-008 3.64293
1.40387e-008 3.67493
1.41387e-008 3.65893
1.42387e-008 3.64293
1.43387e-008 3.64293
1.44387e-008 3.62693
1.45387e-008 3.62693
1.46387e-008 3.65893
1.47387e-008 3.67493
1.48387e-008 3.64293
1.49387e-008 3.64293
1.50387e-008 3.65893
1.51387e-008 3.64293
1.52387e-008 3.65893
1.53387e-008 3.65893
1.54387e-008 3.65893
1.55387e-008 3.67493
1.56387e-008 3.69093
1.57387e-008 3.64293
1.58387e-008 3.67493
1.59387e-008 3.67493
1.60387e-008 3.65893
1.61387e-008 3.67493
1.62387e-008 3.67493
1.63387e-008 3.65893
1.64387e-008 3.67493
1.65387e-008 3.70693
1.66387e-008 3.69093
1.67387e-008 3.67493
1.68387e-008 3.69093
1.69387e-008 3.65893
1.70387e-008 3.69093
1.71387e-008 3.69093
1.72387e-008 3.70693
1.73387e-008 3.70693
1.74387e-008 3.69093
1.75387e-008 3.70693
1.76387e-008 3.72293
1.77387e-008 3.72293
1.78387e-008 3.72293
1.79387e-008 3.70693
1.80387e-008 3.75493
1.81387e-008 3.70693
1.82387e-008 3.75493
1.83387e-008 3.72293
1.84387e-008 3.72293
1.85387e-008 3.72293
1.86387e-008 3.73893
1.87387e-008 3.73893
1.88387e-008 3.75493
1.89387e-008 3.77093
1.90387e-008 3.70693
1.91387e-008 3.75493
1.92387e-008 3.77093
1.93387e-008 3.73893
1.94387e-008 3.77093
1.95387e-008 3.75493
1.96387e-008 3.72293
1.97387e-008 3.73893
1.98387e-008 3.77093
1.99387e-008 3.75493
2.00387e-008 3.80293
2.01387e-008 3.77093
2.02387e-008 3.72293
2.03387e-008 3.73893
2.04387e-008 3.75493
2.05387e-008 3.73893
2.06387e-008 3.80293
2.07387e-008 3.77093
2.08387e-008 3.75493
2.09387e-008 3.75493
2.10387e-008 3.80293
2.11387e-008 3.77093
2.12387e-008 3.83493
2.13387e-008 3.78693
2.14387e-008 3.73893
2.15387e-008 3.75493
2.16387e-008 3.78693
2.17387e-008 3.78693
2.18387e-008 3.83493
2.19387e-008 3.81893
2.20387e-008 3.77093
2.21387e-008 3.78693
2.22387e-008 3.80293
2.23387e-008 3.78693
2.24387e-008 3.83493
2.25387e-008 3.80293
2.26387e-008 3.77093
2.27387e-008 3.77093
2.28387e-008 3.81893
2.29387e-008 3.78693
2.30387e-008 3.85093
2.31387e-008 3.83493
2.32387e-008 3.80293
2.33387e-008 3.80293
2.34387e-008 3.81893
2.35387e-008 3.80293
2.36387e-008 3.83493
2.37387e-008 3.81893
2.38387e-008 3.80293
2.39387e-008 3.81893
2.40387e-008 3.78693
2.41387e-008 3.78693
2.42387e-008 3.83493
2.43387e-008 3.83493
2.44387e-008 3.80293
2.45387e-008 3.80293
2.46387e-008 3.80293
2.47387e-008 3.78693
2.48387e-008 3.83493
2.49387e-008 3.83493
2.50387e-008 3.80293
2.51387e-008 3.81893
2.52387e-008 3.85093
2.53387e-008 3.80293
2.54387e-008 3.81893
2.55387e-008 3.83493
2.56387e-008 3.80293
2.57387e-008 3.83493
2.58387e-008 3.81893
2.59387e-008 3.80293
2.60387e-008 3.86693
2.61387e-008 3.83493
2.62387e-008 3.83493
2.63387e-008 3.85093
2.64387e-008 3.85093
2.65387e-008 3.81893
2.66387e-008 3.85093
2.67387e-008 3.85093
2.68387e-008 3.83493
2.69387e-008 3.86693
2.70387e-008 3.86693
2.71387e-008 3.83493
2.72387e-008 3.86693
2.73387e-008 3.85093
2.74387e-008 3.86693
2.75387e-008 3.86693
2.76387e-008 3.91492
2.77387e-008 3.81893
