LECROYWR64MXi 50182 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 26-May-2013 17:01:30 0                 
Time Ampl
-2.23322e-008 -0.00992627
-2.22322e-008 -0.00992627
-2.21322e-008 0.00607311
-2.20322e-008 0.00607311
-2.19322e-008 -0.00992627
-2.18322e-008 0.00607311
-2.17322e-008 0.00607311
-2.16322e-008 -0.00992627
-2.15322e-008 0.00607311
-2.14322e-008 0.00607311
-2.13322e-008 -0.00992627
-2.12322e-008 -0.00992627
-2.11322e-008 -0.00992627
-2.10322e-008 -0.041925
-2.09322e-008 0.00607311
-2.08322e-008 -0.00992627
-2.07322e-008 -0.00992627
-2.06322e-008 -0.00992627
-2.05322e-008 -0.041925
-2.04322e-008 -0.0259257
-2.03322e-008 0.00607311
-2.02322e-008 0.00607311
-2.01322e-008 0.00607311
-2.00322e-008 -0.00992627
-1.99322e-008 -0.00992627
-1.98322e-008 -0.0259257
-1.97322e-008 0.00607311
-1.96322e-008 0.00607311
-1.95322e-008 0.00607311
-1.94322e-008 0.0220725
-1.93322e-008 -0.00992627
-1.92322e-008 -0.0259257
-1.91322e-008 -0.0259257
-1.90322e-008 -0.0259257
-1.89322e-008 0.00607311
-1.88322e-008 -0.00992627
-1.87322e-008 0.00607311
-1.86322e-008 -0.00992627
-1.85322e-008 -0.00992627
-1.84322e-008 -0.0259257
-1.83322e-008 0.00607311
-1.82322e-008 0.00607311
-1.81322e-008 0.00607311
-1.80322e-008 -0.00992627
-1.79322e-008 -0.00992627
-1.78322e-008 -0.00992627
-1.77322e-008 0.00607311
-1.76322e-008 -0.00992627
-1.75322e-008 0.00607311
-1.74322e-008 -0.00992627
-1.73322e-008 0.00607311
-1.72322e-008 -0.00992627
-1.71322e-008 -0.0259257
-1.70322e-008 -0.00992627
-1.69322e-008 -0.00992627
-1.68322e-008 -0.0259257
-1.67322e-008 0.0220725
-1.66322e-008 0.00607311
-1.65322e-008 -0.0259257
-1.64322e-008 -0.00992627
-1.63322e-008 -0.041925
-1.62322e-008 -0.0259257
-1.61322e-008 0.00607311
-1.60322e-008 -0.00992627
-1.59322e-008 0.00607311
-1.58322e-008 -0.0259257
-1.57322e-008 -0.00992627
-1.56322e-008 -0.0259257
-1.55322e-008 0.00607311
-1.54322e-008 0.0220725
-1.53322e-008 0.00607311
-1.52322e-008 0.00607311
-1.51322e-008 0.00607311
-1.50322e-008 -0.0259257
-1.49322e-008 0.00607311
-1.48322e-008 -0.00992627
-1.47322e-008 0.00607311
-1.46322e-008 -0.00992627
-1.45322e-008 -0.00992627
-1.44322e-008 -0.00992627
-1.43322e-008 0.00607311
-1.42322e-008 0.0220725
-1.41322e-008 0.0380719
-1.40322e-008 0.00607311
-1.39322e-008 -0.0259257
-1.38322e-008 -0.00992627
-1.37322e-008 0.00607311
-1.36322e-008 0.00607311
-1.35322e-008 0.0220725
-1.34322e-008 0.00607311
-1.33322e-008 0.00607311
-1.32322e-008 -0.0259257
-1.31322e-008 -0.0259257
-1.30322e-008 -0.0259257
-1.29322e-008 0.0220725
-1.28322e-008 0.00607311
-1.27322e-008 0.0220725
-1.26322e-008 -0.00992627
-1.25322e-008 -0.00992627
-1.24322e-008 -0.0259257
-1.23322e-008 0.00607311
-1.22322e-008 0.00607311
-1.21322e-008 0.00607311
-1.20322e-008 -0.00992627
-1.19322e-008 0.00607311
-1.18322e-008 -0.0259257
-1.17322e-008 -0.00992627
-1.16322e-008 -0.00992627
-1.15322e-008 0.00607311
-1.14322e-008 -0.00992627
-1.13322e-008 0.00607311
-1.12322e-008 -0.00992627
-1.11322e-008 0.00607311
-1.10322e-008 -0.0259257
-1.09322e-008 -0.00992627
-1.08322e-008 -0.00992627
-1.07322e-008 0.00607311
-1.06322e-008 0.0220725
-1.05322e-008 0.0220725
-1.04322e-008 0.00607311
-1.03322e-008 -0.00992627
-1.02322e-008 -0.00992627
-1.01322e-008 0.00607311
-1.00322e-008 0.00607311
-9.93216e-009 -0.00992627
-9.83216e-009 -0.00992627
-9.73216e-009 -0.00992627
-9.63216e-009 -0.00992627
-9.53216e-009 0.00607311
-9.43216e-009 -0.00992627
-9.33216e-009 0.00607311
-9.23216e-009 -0.00992627
-9.13216e-009 -0.00992627
-9.03216e-009 0.00607311
-8.93216e-009 0.08607
-8.83216e-009 0.198066
-8.73216e-009 0.326061
-8.63216e-009 0.502054
-8.53216e-009 0.630049
-8.43216e-009 0.758044
-8.33216e-009 0.822042
-8.23216e-009 0.87004
-8.13216e-009 0.854041
-8.03216e-009 0.758044
-7.93216e-009 0.742045
-7.83216e-009 0.742045
-7.73216e-009 0.774044
-7.63216e-009 0.854041
-7.53216e-009 0.934037
-7.43216e-009 0.998035
-7.33216e-009 0.998035
-7.23216e-009 1.01403
-7.13216e-009 1.04603
-7.03216e-009 1.07803
-6.93216e-009 1.19003
-6.83216e-009 1.23803
-6.73216e-009 1.30202
-6.63216e-009 1.35002
-6.53216e-009 1.39802
-6.43216e-009 1.44602
-6.33216e-009 1.51002
-6.23216e-009 1.52601
-6.13216e-009 1.59001
-6.03216e-009 1.60601
-5.93216e-009 1.63801
-5.83216e-009 1.68601
-5.73216e-009 1.73401
-5.63216e-009 1.782
-5.53216e-009 1.83
-5.43216e-009 1.846
-5.33216e-009 1.862
-5.23216e-009 1.926
-5.13216e-009 1.942
-5.03216e-009 1.958
-4.93216e-009 2.022
-4.83216e-009 2.10199
-4.73216e-009 2.08599
-4.63216e-009 2.08599
-4.53216e-009 2.13399
-4.43216e-009 2.14999
-4.33216e-009 2.19799
-4.23216e-009 2.26199
-4.13216e-009 2.24599
-4.03216e-009 2.27799
-3.93216e-009 2.30998
-3.83216e-009 2.32598
-3.73216e-009 2.32598
-3.63216e-009 2.35798
-3.53216e-009 2.37398
-3.43216e-009 2.43798
-3.33216e-009 2.40598
-3.23216e-009 2.45398
-3.13216e-009 2.48598
-3.03216e-009 2.53398
-2.93216e-009 2.53398
-2.83216e-009 2.58197
-2.73216e-009 2.54998
-2.63216e-009 2.58197
-2.53216e-009 2.59797
-2.43216e-009 2.62997
-2.33216e-009 2.66197
-2.23216e-009 2.66197
-2.13216e-009 2.69397
-2.03216e-009 2.66197
-1.93216e-009 2.69397
-1.83216e-009 2.70997
-1.73216e-009 2.70997
-1.63216e-009 2.77397
-1.53216e-009 2.80597
-1.43216e-009 2.77397
-1.33216e-009 2.77397
-1.23216e-009 2.80597
-1.13216e-009 2.75797
-1.03216e-009 2.82196
-9.32159e-010 2.86996
-8.32159e-010 2.88596
-7.32159e-010 2.91796
-6.32159e-010 2.90196
-5.32159e-010 2.88596
-4.32159e-010 2.90196
-3.32159e-010 2.94996
-2.32159e-010 2.96596
-1.32159e-010 2.98196
-3.21587e-011 2.96596
6.78413e-011 2.94996
1.67841e-010 2.96596
2.67841e-010 3.01396
3.67841e-010 3.01396
4.67841e-010 3.04596
5.67841e-010 3.01396
6.67841e-010 3.06196
7.67841e-010 3.01396
8.67841e-010 3.04596
9.67841e-010 3.07796
1.06784e-009 3.07796
1.16784e-009 3.07796
1.26784e-009 3.09395
1.36784e-009 3.06196
1.46784e-009 3.09395
1.56784e-009 3.10995
1.66784e-009 3.14195
1.76784e-009 3.12595
1.86784e-009 3.14195
1.96784e-009 3.12595
2.06784e-009 3.12595
2.16784e-009 3.15795
2.26784e-009 3.18995
2.36784e-009 3.22195
2.46784e-009 3.20595
2.56784e-009 3.17395
2.66784e-009 3.18995
2.76784e-009 3.18995
2.86784e-009 3.18995
2.96784e-009 3.22195
3.06784e-009 3.20595
3.16784e-009 3.20595
3.26784e-009 3.22195
3.36784e-009 3.22195
3.46784e-009 3.23795
3.56784e-009 3.28595
3.66784e-009 3.23795
3.76784e-009 3.28595
3.86784e-009 3.25395
3.96784e-009 3.26995
4.06784e-009 3.26995
4.16784e-009 3.30195
4.26784e-009 3.31795
4.36784e-009 3.31795
4.46784e-009 3.30195
4.56784e-009 3.30195
4.66784e-009 3.31795
4.76784e-009 3.30195
4.86784e-009 3.31795
4.96784e-009 3.34994
5.06784e-009 3.33395
5.16784e-009 3.34994
5.26784e-009 3.31795
5.36784e-009 3.33395
5.46784e-009 3.33395
5.56784e-009 3.34994
5.66784e-009 3.38194
5.76784e-009 3.38194
5.86784e-009 3.36594
5.96784e-009 3.38194
6.06784e-009 3.38194
6.16784e-009 3.41394
6.26784e-009 3.38194
6.36784e-009 3.42994
6.46784e-009 3.39794
6.56784e-009 3.39794
6.66784e-009 3.41394
6.76784e-009 3.39794
6.86784e-009 3.44594
6.96784e-009 3.42994
7.06784e-009 3.44594
7.16784e-009 3.42994
7.26784e-009 3.41394
7.36784e-009 3.44594
7.46784e-009 3.44594
7.56784e-009 3.46194
7.66784e-009 3.44594
7.76784e-009 3.47794
7.86784e-009 3.47794
7.96784e-009 3.42994
8.06784e-009 3.46194
8.16784e-009 3.47794
8.26784e-009 3.47794
8.36784e-009 3.50994
8.46784e-009 3.49394
8.56784e-009 3.47794
8.66784e-009 3.46194
8.76784e-009 3.49394
8.86784e-009 3.49394
8.96784e-009 3.50994
9.06784e-009 3.52594
9.16784e-009 3.47794
9.26784e-009 3.49394
9.36784e-009 3.49394
9.46784e-009 3.50994
9.56784e-009 3.54194
9.66784e-009 3.54194
9.76784e-009 3.50994
9.86784e-009 3.49394
9.96784e-009 3.49394
1.00678e-008 3.50994
1.01678e-008 3.55794
1.02678e-008 3.54194
1.03678e-008 3.55794
1.04678e-008 3.52594
1.05678e-008 3.52594
1.06678e-008 3.52594
1.07678e-008 3.52594
1.08678e-008 3.55794
1.09678e-008 3.54194
1.10678e-008 3.54194
1.11678e-008 3.52594
1.12678e-008 3.54194
1.13678e-008 3.54194
1.14678e-008 3.57394
1.15678e-008 3.55794
1.16678e-008 3.58994
1.17678e-008 3.58994
1.18678e-008 3.55794
1.19678e-008 3.55794
1.20678e-008 3.57394
1.21678e-008 3.55794
1.22678e-008 3.57394
1.23678e-008 3.57394
1.24678e-008 3.55794
1.25678e-008 3.57394
1.26678e-008 3.57394
1.27678e-008 3.57394
1.28678e-008 3.58994
1.29678e-008 3.62193
1.30678e-008 3.58994
1.31678e-008 3.58994
1.32678e-008 3.62193
1.33678e-008 3.58994
1.34678e-008 3.60593
1.35678e-008 3.62193
1.36678e-008 3.60593
1.37678e-008 3.58994
1.38678e-008 3.62193
1.39678e-008 3.58994
1.40678e-008 3.62193
1.41678e-008 3.62193
1.42678e-008 3.65393
1.43678e-008 3.62193
1.44678e-008 3.62193
1.45678e-008 3.62193
1.46678e-008 3.60593
1.47678e-008 3.60593
1.48678e-008 3.63793
1.49678e-008 3.62193
1.50678e-008 3.62193
1.51678e-008 3.58994
1.52678e-008 3.62193
1.53678e-008 3.62193
1.54678e-008 3.66993
1.55678e-008 3.65393
1.56678e-008 3.65393
1.57678e-008 3.62193
1.58678e-008 3.62193
1.59678e-008 3.62193
1.60678e-008 3.63793
1.61678e-008 3.66993
1.62678e-008 3.66993
1.63678e-008 3.62193
1.64678e-008 3.62193
1.65678e-008 3.63793
1.66678e-008 3.63793
1.67678e-008 3.66993
1.68678e-008 3.68593
1.69678e-008 3.66993
1.70678e-008 3.65393
1.71678e-008 3.63793
1.72678e-008 3.63793
1.73678e-008 3.66993
1.74678e-008 3.68593
1.75678e-008 3.68593
1.76678e-008 3.68593
1.77678e-008 3.66993
1.78678e-008 3.66993
1.79678e-008 3.65393
1.80678e-008 3.70193
1.81678e-008 3.68593
1.82678e-008 3.68593
1.83678e-008 3.71793
1.84678e-008 3.66993
1.85678e-008 3.68593
1.86678e-008 3.68593
1.87678e-008 3.66993
1.88678e-008 3.71793
1.89678e-008 3.73393
1.90678e-008 3.70193
1.91678e-008 3.66993
1.92678e-008 3.68593
1.93678e-008 3.68593
1.94678e-008 3.70193
1.95678e-008 3.70193
1.96678e-008 3.68593
1.97678e-008 3.70193
1.98678e-008 3.70193
1.99678e-008 3.68593
2.00678e-008 3.70193
2.01678e-008 3.73393
2.02678e-008 3.71793
2.03678e-008 3.71793
2.04678e-008 3.66993
2.05678e-008 3.68593
2.06678e-008 3.68593
2.07678e-008 3.73393
2.08678e-008 3.73393
2.09678e-008 3.71793
2.10678e-008 3.70193
2.11678e-008 3.70193
2.12678e-008 3.66993
2.13678e-008 3.71793
2.14678e-008 3.73393
2.15678e-008 3.73393
2.16678e-008 3.70193
2.17678e-008 3.71793
2.18678e-008 3.70193
2.19678e-008 3.73393
2.20678e-008 3.73393
2.21678e-008 3.74993
2.22678e-008 3.71793
2.23678e-008 3.71793
2.24678e-008 3.68593
2.25678e-008 3.71793
2.26678e-008 3.70193
2.27678e-008 3.73393
2.28678e-008 3.74993
2.29678e-008 3.73393
2.30678e-008 3.70193
2.31678e-008 3.73393
2.32678e-008 3.70193
2.33678e-008 3.74993
2.34678e-008 3.74993
2.35678e-008 3.73393
2.36678e-008 3.73393
2.37678e-008 3.74993
2.38678e-008 3.71793
2.39678e-008 3.73393
2.40678e-008 3.74993
2.41678e-008 3.76593
2.42678e-008 3.74993
2.43678e-008 3.74993
2.44678e-008 3.73393
2.45678e-008 3.74993
2.46678e-008 3.73393
2.47678e-008 3.74993
2.48678e-008 3.73393
2.49678e-008 3.74993
2.50678e-008 3.73393
2.51678e-008 3.73393
2.52678e-008 3.71793
2.53678e-008 3.78193
2.54678e-008 3.74993
2.55678e-008 3.76593
2.56678e-008 3.76593
2.57678e-008 3.74993
2.58678e-008 3.74993
2.59678e-008 3.76593
2.60678e-008 3.73393
2.61678e-008 3.79793
2.62678e-008 3.76593
2.63678e-008 3.76593
2.64678e-008 3.74993
2.65678e-008 3.76593
2.66678e-008 3.78193
2.67678e-008 3.79793
2.68678e-008 3.79793
2.69678e-008 3.78193
2.70678e-008 3.76593
2.71678e-008 3.73393
2.72678e-008 3.74993
2.73678e-008 3.78193
2.74678e-008 3.79793
2.75678e-008 3.79793
2.76678e-008 3.76593
2.77678e-008 3.79793
