LECROYWR64MXi 50182 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 26-May-2013 17:49:18 0                 
Time Ampl
-2.23041e-008 0.00607311
-2.22041e-008 0.00607311
-2.21041e-008 0.0220725
-2.20041e-008 0.00607311
-2.19041e-008 0.00607311
-2.18041e-008 -0.0259257
-2.17041e-008 -0.00992627
-2.16041e-008 0.0220725
-2.15041e-008 0.0220725
-2.14041e-008 0.0220725
-2.13041e-008 0.0220725
-2.12041e-008 -0.0259257
-2.11041e-008 -0.0259257
-2.10041e-008 0.0220725
-2.09041e-008 0.0220725
-2.08041e-008 0.0540713
-2.07041e-008 0.00607311
-2.06041e-008 -0.00992627
-2.05041e-008 -0.0259257
-2.04041e-008 0.0220725
-2.03041e-008 0.00607311
-2.02041e-008 0.0220725
-2.01041e-008 0.0220725
-2.00041e-008 0.00607311
-1.99041e-008 -0.0259257
-1.98041e-008 -0.0259257
-1.97041e-008 -0.00992627
-1.96041e-008 0.00607311
-1.95041e-008 0.0220725
-1.94041e-008 0.00607311
-1.93041e-008 -0.00992627
-1.92041e-008 -0.00992627
-1.91041e-008 0.00607311
-1.90041e-008 0.0380719
-1.89041e-008 0.00607311
-1.88041e-008 0.0220725
-1.87041e-008 0.00607311
-1.86041e-008 0.0220725
-1.85041e-008 -0.00992627
-1.84041e-008 0.0220725
-1.83041e-008 0.0220725
-1.82041e-008 0.00607311
-1.81041e-008 -0.00992627
-1.80041e-008 0.0220725
-1.79041e-008 0.00607311
-1.78041e-008 0.0220725
-1.77041e-008 0.0220725
-1.76041e-008 0.00607311
-1.75041e-008 0.00607311
-1.74041e-008 0.0380719
-1.73041e-008 0.00607311
-1.72041e-008 -0.00992627
-1.71041e-008 0.0220725
-1.70041e-008 -0.00992627
-1.69041e-008 0.00607311
-1.68041e-008 0.0380719
-1.67041e-008 0.0380719
-1.66041e-008 0.0220725
-1.65041e-008 0.00607311
-1.64041e-008 -0.00992627
-1.63041e-008 -0.00992627
-1.62041e-008 0.0220725
-1.61041e-008 0.0220725
-1.60041e-008 0.0380719
-1.59041e-008 0.0220725
-1.58041e-008 -0.00992627
-1.57041e-008 -0.00992627
-1.56041e-008 -0.00992627
-1.55041e-008 0.00607311
-1.54041e-008 0.0380719
-1.53041e-008 0.0220725
-1.52041e-008 -0.00992627
-1.51041e-008 -0.0259257
-1.50041e-008 0.00607311
-1.49041e-008 0.00607311
-1.48041e-008 0.0220725
-1.47041e-008 0.0220725
-1.46041e-008 -0.00992627
-1.45041e-008 -0.00992627
-1.44041e-008 0.0220725
-1.43041e-008 0.0380719
-1.42041e-008 0.0220725
-1.41041e-008 0.0220725
-1.40041e-008 -0.00992627
-1.39041e-008 -0.00992627
-1.38041e-008 0.0220725
-1.37041e-008 0.00607311
-1.36041e-008 0.0380719
-1.35041e-008 0.0220725
-1.34041e-008 0.0380719
-1.33041e-008 -0.00992627
-1.32041e-008 0.0220725
-1.31041e-008 -0.00992627
-1.30041e-008 0.00607311
-1.29041e-008 0.00607311
-1.28041e-008 0.0220725
-1.27041e-008 0.0380719
-1.26041e-008 0.0380719
-1.25041e-008 0.00607311
-1.24041e-008 0.00607311
-1.23041e-008 0.0220725
-1.22041e-008 0.00607311
-1.21041e-008 0.0220725
-1.20041e-008 0.0220725
-1.19041e-008 0.00607311
-1.18041e-008 0.0220725
-1.17041e-008 -0.00992627
-1.16041e-008 0.00607311
-1.15041e-008 0.0220725
-1.14041e-008 0.0220725
-1.13041e-008 0.0220725
-1.12041e-008 0.0220725
-1.11041e-008 0.00607311
-1.10041e-008 -0.00992627
-1.09041e-008 0.00607311
-1.08041e-008 0.0380719
-1.07041e-008 0.0220725
-1.06041e-008 0.0380719
-1.05041e-008 0.00607311
-1.04041e-008 -0.00992627
-1.03041e-008 -0.00992627
-1.02041e-008 0.0220725
-1.01041e-008 0.0220725
-1.00041e-008 0.0380719
-9.90414e-009 0.00607311
-9.80414e-009 -0.00992627
-9.70414e-009 -0.00992627
-9.60414e-009 0.0380719
-9.50414e-009 0.0700707
-9.40414e-009 0.118069
-9.30414e-009 0.166067
